matrix_row_number,No,timestamp,actual_pm25,m2_absolute_error,m3_absolute_error,m3_minus_m2_absolute_error
1108,36180,2014-02-16 11:00:00,267.0,152.65714285714287,132.29310597496706,-20.36403688217581
1109,36181,2014-02-16 12:00:00,259.0,184.7,188.66571448847083,3.9657144884708373
1110,36182,2014-02-16 13:00:00,177.0,102.7,119.13511009211456,16.435110092114556
1111,36183,2014-02-16 14:00:00,161.0,86.7,89.11431321603709,2.414313216037087
1112,36184,2014-02-16 15:00:00,120.0,45.7,41.38151449007759,-4.318485509922411
1113,36185,2014-02-16 16:00:00,185.0,108.97560975609754,107.98582194899652,-0.989787807101024
1114,36186,2014-02-16 17:00:00,211.0,134.97560975609753,135.32885497152344,0.3532452154259147
1115,36187,2014-02-16 18:00:00,169.0,51.599999999999994,62.83648215502312,11.236482155023126
1116,36188,2014-02-16 19:00:00,242.0,124.6,133.8369127138077,9.236912713807698
1117,36189,2014-02-16 20:00:00,247.0,132.125,95.5262041467198,-36.598795853280194
1118,36190,2014-02-16 21:00:00,238.0,123.125,107.4273093760115,-15.697690623988507
1119,36191,2014-02-16 22:00:00,225.0,162.1,106.44061882610303,-55.65938117389696
1120,36192,2014-02-16 23:00:00,216.0,153.1,124.49436140407684,-28.605638595923153
1121,36193,2014-02-17 00:00:00,165.0,50.125,26.147810508412647,-23.977189491587353
1122,36194,2014-02-17 01:00:00,142.0,27.657142857142873,4.982309352040716,-22.674833505102157
1123,36195,2014-02-17 02:00:00,136.0,21.125,8.980994673253434,-12.144005326746566
1124,36196,2014-02-17 03:00:00,117.0,2.6571428571428726,11.208360550290422,8.55121769314755
1125,36197,2014-02-17 04:00:00,119.0,33.29166666666666,20.70920516925534,-12.582461497411316
1126,36198,2014-02-17 05:00:00,52.0,62.34285714285713,82.46374777100607,20.120890628148942
1127,36199,2014-02-17 06:00:00,46.0,68.34285714285713,83.62207084343245,15.279213700575326
1128,36200,2014-02-17 07:00:00,53.0,99.29166666666666,87.02918898794232,-12.262477678724338
1129,36201,2014-02-17 08:00:00,67.0,47.90909090909091,66.29871416822112,18.389623259130218
1130,36202,2014-02-17 09:00:00,70.0,82.29166666666666,80.19835410602036,-2.0933125606462966
1131,36203,2014-02-17 10:00:00,61.0,23.35714285714286,11.86270242952898,-11.494440427613881
1132,36204,2014-02-17 11:00:00,78.0,23.11764705882353,12.45919894322411,-10.65844811559942
1133,36205,2014-02-17 12:00:00,88.0,33.11764705882353,25.35068366852024,-7.766963390303289
1134,36206,2014-02-17 13:00:00,75.0,20.11764705882353,22.087056835175936,1.969409776352407
1135,36207,2014-02-17 14:00:00,73.0,0.2666666666666657,3.418312816899501,3.1516461502328355
1136,36208,2014-02-17 15:00:00,79.0,6.266666666666666,11.344325405188414,5.077658738521748
1137,36209,2014-02-17 16:00:00,67.0,5.733333333333334,7.546140597706369,1.8128072643730349
1138,36210,2014-02-17 17:00:00,73.0,0.2666666666666657,1.4462660250825934,1.1795993584159277
1139,36211,2014-02-17 18:00:00,71.0,6.599999999999994,7.477328209973706,0.8773282099737116
1140,36212,2014-02-17 19:00:00,66.0,6.384615384615394,1.5004725109024548,-4.884142873712939
1141,36213,2014-02-17 20:00:00,66.0,6.384615384615394,14.04470881080944,7.660093426194045
1142,36214,2014-02-17 21:00:00,75.0,15.384615384615394,6.661240076075842,-8.723375308539552
1143,36215,2014-02-17 22:00:00,59.0,0.6153846153846061,19.182642981237365,18.56725836585276
1144,36216,2014-02-17 23:00:00,41.0,18.615384615384606,17.676009626178598,-0.9393749892060086
1145,36217,2014-02-18 00:00:00,45.0,14.615384615384606,21.52730236082732,6.9119177454427145
1146,36218,2014-02-18 01:00:00,28.0,23.909090909090907,37.162733376002976,13.25364246691207
1147,36219,2014-02-18 02:00:00,27.0,24.909090909090907,41.64787419814381,16.738783289052904
1148,36220,2014-02-18 03:00:00,27.0,61.650000000000006,102.12268335488878,40.47268335488877
1149,36221,2014-02-18 04:00:00,46.0,14.899999999999999,72.71204762075912,57.812047620759124
1150,36222,2014-02-18 05:00:00,65.0,69.63636363636363,31.605551389741876,-38.03081224662175
1151,36223,2014-02-18 06:00:00,60.0,74.63636363636363,36.12505652515566,-38.51130711120797
1152,36224,2014-02-18 07:00:00,54.0,80.63636363636363,40.79422151230604,-39.84214212405759
1153,36225,2014-02-18 08:00:00,63.0,132.94117647058826,28.012632011496564,-104.9285444590917
1154,36226,2014-02-18 09:00:00,71.0,124.94117647058826,26.779654952956164,-98.1615215176321
1155,36227,2014-02-18 10:00:00,69.0,126.94117647058826,25.093915276213153,-101.84726119437511
1156,36228,2014-02-18 11:00:00,76.0,38.34285714285713,29.7355695164854,-8.607287626371729
1157,36229,2014-02-18 12:00:00,82.0,113.94117647058826,2.7452008723031724,-111.19597559828509
1158,36230,2014-02-18 13:00:00,63.0,0.10000000000000142,8.100251836043697,8.000251836043695
1159,36231,2014-02-18 14:00:00,63.0,11.090909090909093,3.6130103451265967,-7.477898745782497
1160,36232,2014-02-18 15:00:00,63.0,0.3125,10.022736711024123,9.710236711024123
1161,36233,2014-02-18 16:00:00,64.0,0.6875,8.840576658114045,8.153076658114045
1162,36235,2014-02-18 18:00:00,88.0,24.6875,18.79691704039878,-5.890582959601218
1163,36236,2014-02-18 19:00:00,80.0,72.29166666666666,62.20267315775445,-10.08899350891221
1164,36237,2014-02-18 20:00:00,89.0,28.400000000000006,61.894358319580846,33.49435831958084
1165,36238,2014-02-18 21:00:00,93.0,26.33333333333333,33.74751737109331,7.414184037759981
1166,36239,2014-02-18 22:00:00,104.0,13.400000000000006,32.4219835526757,19.021983552675692
1167,36240,2014-02-18 23:00:00,123.0,5.599999999999994,15.731332289796597,10.131332289796603
1168,36241,2014-02-19 00:00:00,118.0,51.33333333333333,5.811004590675182,-45.522328742658146
1169,36242,2014-02-19 01:00:00,116.0,49.33333333333333,7.95098712615156,-41.38234620718177
1170,36243,2014-02-19 02:00:00,125.0,7.599999999999994,18.618000527111008,11.018000527111013
1171,36244,2014-02-19 03:00:00,119.0,30.349999999999994,24.895084963485033,-5.4549150365149615
1172,36245,2014-02-19 04:00:00,120.0,31.349999999999994,19.870030243007477,-11.479969756992517
1173,36246,2014-02-19 05:00:00,122.0,33.349999999999994,9.656256936282034,-23.69374306371796
1174,36247,2014-02-19 06:00:00,122.0,33.349999999999994,0.9823240946797398,-32.367675905320255
1175,36248,2014-02-19 07:00:00,112.0,23.349999999999994,2.152062474420376,-21.19793752557962
1176,36249,2014-02-19 08:00:00,108.0,74.47368421052639,46.10244646661948,-28.371237743906903
1177,36250,2014-02-19 09:00:00,103.0,36.33333333333333,16.11819193714129,-20.21514139619204
1178,36251,2014-02-19 10:00:00,89.0,30.23913043478261,20.050246765355823,-10.188883669426787
1179,36252,2014-02-19 11:00:00,58.0,0.7608695652173907,15.9188522128849,15.15798264766751
1180,36253,2014-02-19 12:00:00,38.0,56.333333333333314,20.587797810847967,-35.74553552248535
1181,36254,2014-02-19 13:00:00,19.0,75.33333333333331,32.867104848122146,-42.46622848521117
1182,36255,2014-02-19 14:00:00,22.0,72.33333333333331,36.80622236497984,-35.527110968353476
1183,36256,2014-02-19 15:00:00,18.0,24.700000000000003,32.0934691924745,7.393469192474498
1184,36257,2014-02-19 16:00:00,14.0,28.700000000000003,26.489138845352564,-2.2108611546474393
1185,36258,2014-02-19 17:00:00,16.0,41.846153846153854,30.585735114593398,-11.260418731560456
1186,36259,2014-02-19 18:00:00,15.0,43.98344370860928,47.29556125285555,3.31211754424627
1187,36260,2014-02-19 19:00:00,34.0,30.400000000000006,42.96261878154458,12.562618781544572
1188,36261,2014-02-19 20:00:00,39.0,78.4,58.70568024544413,-19.694319754555877
1189,36262,2014-02-19 21:00:00,89.0,28.400000000000006,18.950214375163625,-9.44978562483638
1190,36263,2014-02-19 22:00:00,124.0,61.1,30.9286844387714,-30.171315561228603
1191,36264,2014-02-19 23:00:00,142.0,79.1,61.129384440893716,-17.970615559106278
1192,36265,2014-02-20 00:00:00,152.0,100.0909090909091,82.69312627861818,-17.397782812290913
1193,36266,2014-02-20 01:00:00,156.0,104.0909090909091,85.73766037800807,-18.35324871290102
1194,36267,2014-02-20 02:00:00,152.0,100.0909090909091,82.17490043346618,-17.916008657442916
1195,36268,2014-02-20 03:00:00,160.0,108.0909090909091,84.49711338113839,-23.593795709770703
1196,36269,2014-02-20 04:00:00,173.0,121.0909090909091,97.29325409451796,-23.79765499639113
1197,36270,2014-02-20 05:00:00,174.0,59.125,49.6150255269622,-9.5099744730378
1198,36271,2014-02-20 06:00:00,180.0,65.125,31.629316895726618,-33.49568310427338
1199,36272,2014-02-20 07:00:00,185.0,70.125,35.17378748396192,-34.95121251603808
1200,36273,2014-02-20 08:00:00,184.0,112.8125,79.89951573329613,-32.91298426670387
1201,36274,2014-02-20 09:00:00,190.0,118.8125,99.05871327610953,-19.75378672389047
1202,36275,2014-02-20 10:00:00,196.0,81.125,58.01044144331314,-23.11455855668686
1203,36277,2014-02-20 12:00:00,221.0,106.125,80.1795229332941,-25.945477066705905
1204,36278,2014-02-20 13:00:00,233.0,118.125,90.60306947499166,-27.521930525008344
1205,36279,2014-02-20 14:00:00,240.0,125.125,112.12129569603302,-13.003704303966984
1206,36280,2014-02-20 15:00:00,273.0,158.125,149.6093943954932,-8.515605604506788
1207,36281,2014-02-20 16:00:00,327.0,219.0,203.34816214794867,-15.65183785205133
1208,36282,2014-02-20 17:00:00,347.0,239.0,222.66856072806988,-16.331439271930122
1209,36283,2014-02-20 18:00:00,384.0,276.0,288.6024160288041,12.6024160288041
1210,36284,2014-02-20 19:00:00,392.0,284.0,298.6516958014514,14.65169580145141
1211,36285,2014-02-20 20:00:00,400.0,348.0909090909091,309.10556420784616,-38.985344883062965
1212,36286,2014-02-20 21:00:00,394.0,279.125,270.46438951623384,-8.660610483766163
1213,36287,2014-02-20 22:00:00,448.0,333.125,321.33040647934314,-11.79459352065686
1214,36288,2014-02-20 23:00:00,424.0,309.125,288.77304878509983,-20.35195121490017
1215,36289,2014-02-21 00:00:00,400.0,285.125,276.63753296123707,-8.48746703876293
1216,36290,2014-02-21 01:00:00,398.0,283.125,253.86767792271283,-29.25732207728717
1217,36291,2014-02-21 02:00:00,383.0,231.34586466165413,242.37896389831116,11.033099236657023
1218,36292,2014-02-21 03:00:00,357.0,180.97435897435898,210.90476317883406,29.93040420447508
1219,36293,2014-02-21 04:00:00,367.0,190.97435897435898,224.67802922438273,33.70367025002375
1220,36294,2014-02-21 05:00:00,335.0,158.97435897435898,197.7627936247044,38.78843465034541
1221,36295,2014-02-21 06:00:00,313.0,161.34586466165413,168.8832536207296,7.537388959075457
1222,36296,2014-02-21 07:00:00,328.0,151.97435897435898,190.465012503718,38.49065352935901
1223,36297,2014-02-21 08:00:00,324.0,147.97435897435898,168.54625028473274,20.571891310373758
1224,36298,2014-02-21 09:00:00,305.0,128.97435897435898,153.12682810662628,24.1524691322673
1225,36299,2014-02-21 10:00:00,268.0,91.97435897435898,113.04521844311722,21.070859468758243
1226,36300,2014-02-21 11:00:00,247.0,70.97435897435898,78.752987031878,7.778628057519029
1227,36301,2014-02-21 12:00:00,267.0,90.97435897435898,74.2032620125405,-16.771096961818472
1228,36302,2014-02-21 13:00:00,334.0,42.383333333333326,76.10806801909808,33.72473468576476
1229,36303,2014-02-21 14:00:00,328.0,36.383333333333326,38.949976642750755,2.5666433094174295
1230,36304,2014-02-21 15:00:00,327.0,35.383333333333326,31.369012838552464,-4.014320494780861
1231,36305,2014-02-21 16:00:00,326.0,34.383333333333326,95.52700484650958,61.14367151317626
1232,36306,2014-02-21 17:00:00,309.0,17.383333333333326,51.14290461311816,33.759571279784836
1233,36307,2014-02-21 18:00:00,321.0,29.383333333333326,67.31209018851311,37.928756855179785
1234,36308,2014-02-21 19:00:00,340.0,163.97435897435898,147.8246399902713,-16.149718984087684
1235,36309,2014-02-21 20:00:00,346.0,169.97435897435898,155.7869595699585,-14.18739940440048
1236,36310,2014-02-21 21:00:00,330.0,153.97435897435898,182.35295814128187,28.378599166922896
1237,36311,2014-02-21 22:00:00,340.0,163.97435897435898,186.3075976257354,22.333238651376433
1238,36312,2014-02-21 23:00:00,353.0,176.97435897435898,189.36804235164038,12.393683377281405
1239,36313,2014-02-22 00:00:00,384.0,207.97435897435898,229.1205419513994,21.14618297704041
1240,36314,2014-02-22 01:00:00,383.0,206.97435897435898,218.1118231855661,11.137464211207117
1241,36315,2014-02-22 02:00:00,399.0,222.97435897435898,243.8767663058046,20.90240733144563
1242,36316,2014-02-22 03:00:00,340.0,163.97435897435898,185.2125930658188,21.238234091459816
1243,36317,2014-02-22 04:00:00,327.0,150.97435897435898,178.38301971746168,27.4086607431027
1244,36318,2014-02-22 05:00:00,295.0,118.97435897435898,142.30777435942312,23.333415385064143
1245,36319,2014-02-22 06:00:00,296.0,119.97435897435898,149.06288065458997,29.088521680230997
1246,36320,2014-02-22 07:00:00,333.0,218.125,198.26733647008396,-19.85766352991604
1247,36321,2014-02-22 08:00:00,336.0,221.125,204.01563490390777,-17.109365096092233
1248,36322,2014-02-22 09:00:00,350.0,235.125,213.3627806465624,-21.762219353437587
1249,36323,2014-02-22 10:00:00,305.0,190.125,176.03221008714814,-14.092789912851856
1250,36324,2014-02-22 11:00:00,283.0,166.15384615384608,96.08080317925311,-70.07304297459297
1251,36325,2014-02-22 12:00:00,323.0,126.15384615384608,65.46095265753763,-60.69289349630844
1252,36326,2014-02-22 13:00:00,377.0,72.15384615384608,60.69400705392684,-11.459839099919236
1253,36327,2014-02-22 14:00:00,357.0,92.15384615384608,90.73877400919378,-1.4150721446522994
1254,36328,2014-02-22 15:00:00,360.0,89.15384615384608,99.89965965132944,10.745813497483368
1255,36329,2014-02-22 16:00:00,350.0,99.15384615384608,108.68288115205087,9.529034998204793
1256,36330,2014-02-22 17:00:00,339.0,110.15384615384608,47.49845356509752,-62.655392588748555
1257,36331,2014-02-22 18:00:00,335.0,158.97435897435898,50.43903544482572,-108.53532352953326
1258,36332,2014-02-22 19:00:00,341.0,226.125,174.80274280858416,-51.322257191415844
1259,36333,2014-02-22 20:00:00,352.0,237.125,173.6619197697175,-63.463080230282486
1260,36334,2014-02-22 21:00:00,355.0,240.125,53.21610678982938,-186.90889321017062
1261,36335,2014-02-22 22:00:00,327.0,212.125,147.0358574157208,-65.08914258427919
1262,36336,2014-02-22 23:00:00,303.0,188.125,130.8707005430017,-57.2542994569983
1263,36337,2014-02-23 00:00:00,287.0,172.125,128.87054110824897,-43.25445889175103
1264,36338,2014-02-23 01:00:00,279.0,164.125,116.85070104339803,-47.27429895660197
1265,36340,2014-02-23 03:00:00,264.0,149.125,125.9531929408723,-23.1718070591277
1266,36341,2014-02-23 04:00:00,245.0,130.125,124.23655138777498,-5.8884486122250195
1267,36342,2014-02-23 05:00:00,228.0,113.125,87.64719288336539,-25.477807116634608
1268,36343,2014-02-23 06:00:00,233.0,118.125,91.91519288336539,-26.209807116634607
1269,36344,2014-02-23 07:00:00,240.0,125.125,99.50617594873634,-25.61882405126366
1270,36345,2014-02-23 08:00:00,246.0,131.125,104.89293590556107,-26.232064094438925
1271,36346,2014-02-23 09:00:00,246.0,131.125,106.7318034892931,-24.3931965107069
1272,36347,2014-02-23 10:00:00,252.0,137.125,103.60473303183082,-33.52026696816918
1273,36348,2014-02-23 11:00:00,266.0,151.125,108.71020466288456,-42.414795337115436
1274,36349,2014-02-23 12:00:00,270.0,155.125,117.3387181784583,-37.78628182154171
1275,36350,2014-02-23 13:00:00,279.0,164.125,125.6334318756461,-38.491568124353904
1276,36351,2014-02-23 14:00:00,283.0,168.125,132.46280197642994,-35.662198023570056
1277,36352,2014-02-23 15:00:00,316.0,201.125,154.94480843270148,-46.18019156729852
1278,36353,2014-02-23 16:00:00,336.0,159.97435897435898,169.3470872884487,9.372728314089727
1279,36354,2014-02-23 17:00:00,333.0,156.97435897435898,163.51194428217482,6.537585307815846
1280,36355,2014-02-23 18:00:00,348.0,171.97435897435898,178.7039271512129,6.729568176853917
1281,36356,2014-02-23 19:00:00,360.0,245.125,207.0002539759941,-38.1247460240059
1282,36357,2014-02-23 20:00:00,358.0,243.125,207.58291985580817,-35.54208014419183
1283,36358,2014-02-23 21:00:00,358.0,243.125,197.3956008061308,-45.7293991938692
1284,36359,2014-02-23 22:00:00,357.0,242.125,189.61404855355875,-52.510951446441254
1285,36360,2014-02-23 23:00:00,362.0,247.125,182.06002518354325,-65.06497481645675
1286,36361,2014-02-24 00:00:00,348.0,233.125,189.37503148449497,-43.74996851550503
1287,36362,2014-02-24 01:00:00,323.0,146.97435897435898,150.51413673940257,3.5397777650435955
1288,36363,2014-02-24 02:00:00,339.0,162.97435897435898,165.09546865823037,2.1211096838713956
1289,36364,2014-02-24 03:00:00,339.0,162.97435897435898,146.1585309435916,-16.815828030767392
1290,36365,2014-02-24 04:00:00,339.0,162.97435897435898,145.79087136912358,-17.1834876052354
1291,36366,2014-02-24 05:00:00,341.0,164.97435897435898,151.33091423149392,-13.643444742865057
1292,36367,2014-02-24 06:00:00,344.0,167.97435897435898,162.0889032582132,-5.885455716145771
1293,36368,2014-02-24 07:00:00,335.0,158.97435897435898,154.6297420405684,-4.344616933790576
1294,36369,2014-02-24 08:00:00,329.0,152.97435897435898,162.2981570830795,9.323798108720524
1295,36370,2014-02-24 09:00:00,323.0,146.97435897435898,144.86371375738636,-2.110645216972614
1296,36371,2014-02-24 10:00:00,350.0,173.97435897435898,57.904632700922036,-116.06972627343694
1297,36372,2014-02-24 11:00:00,341.0,293.3,214.52069091362222,-78.7793090863778
1298,36373,2014-02-24 12:00:00,347.0,315.94444444444446,278.91633881172925,-37.02810563271521
1299,36374,2014-02-24 13:00:00,356.0,93.15384615384608,85.0846330501621,-8.069213103683978
1300,36375,2014-02-24 14:00:00,342.0,107.15384615384608,107.97602987555888,0.8221837217128041
1301,36376,2014-02-24 15:00:00,366.0,83.15384615384608,87.82784893705895,4.67400278321287
1302,36377,2014-02-24 16:00:00,358.0,91.15384615384608,95.0614264983866,3.90758034454052
1303,36378,2014-02-24 17:00:00,391.0,58.153846153846075,60.76931538727547,2.615469233429394
1304,36379,2014-02-24 18:00:00,425.0,24.153846153846075,34.36912983792638,10.215283684080305
1305,36380,2014-02-24 19:00:00,387.0,95.38333333333333,50.95992866474518,-44.42340466858815
1306,36381,2014-02-24 20:00:00,363.0,71.38333333333333,110.25131681315204,38.86798347981872
1307,36382,2014-02-24 21:00:00,343.0,51.383333333333326,79.27602448967843,27.89269115634511
1308,36383,2014-02-24 22:00:00,353.0,61.383333333333326,94.37212005501993,32.98878672168661
1309,36384,2014-02-24 23:00:00,357.0,65.38333333333333,97.14420425791667,31.760870924583344
1310,36385,2014-02-25 00:00:00,371.0,79.38333333333333,117.28214612791751,37.89881279458419
1311,36386,2014-02-25 01:00:00,394.0,102.38333333333333,139.56367065621944,37.18033732288612
1312,36387,2014-02-25 02:00:00,453.0,161.38333333333333,197.88827591937732,36.504942586043995
1313,36388,2014-02-25 03:00:00,453.0,161.38333333333333,197.88827591937732,36.504942586043995
1314,36389,2014-02-25 04:00:00,485.0,193.38333333333333,229.3187831657541,35.93544983242077
1315,36390,2014-02-25 05:00:00,463.0,171.38333333333333,207.3187831657541,35.93544983242077
1316,36391,2014-02-25 06:00:00,463.0,171.38333333333333,219.24931268400428,47.865979350670955
1317,36392,2014-02-25 07:00:00,418.0,126.38333333333333,195.17947184060762,68.79613850727429
1318,36393,2014-02-25 08:00:00,384.0,207.97435897435898,206.84375133501774,-1.1306076393412354
1319,36394,2014-02-25 09:00:00,371.0,194.97435897435898,174.6256146554097,-20.348744318949286
1320,36395,2014-02-25 10:00:00,369.0,77.38333333333333,84.55061415603376,7.167280822700434
1321,36396,2014-02-25 11:00:00,374.0,75.15384615384608,37.491272945775904,-37.66257320807017
1322,36397,2014-02-25 12:00:00,397.0,52.153846153846075,49.75647242189234,-2.397373731953735
1323,36398,2014-02-25 13:00:00,397.0,52.153846153846075,55.956562501272685,3.8027163474266104
1324,36399,2014-02-25 14:00:00,389.0,60.153846153846075,51.19429330474799,-8.959552849098088
1325,36400,2014-02-25 15:00:00,410.0,39.153846153846075,43.259263362468175,4.1054172086221
1326,36401,2014-02-25 16:00:00,436.0,13.153846153846075,10.668136378341217,-2.4857097755048585
1327,36402,2014-02-25 17:00:00,462.0,12.846153846153925,20.518974732769777,7.6728208866158525
1328,36403,2014-02-25 18:00:00,482.0,32.846153846153925,45.69321712652709,12.847063280373163
1329,36404,2014-02-25 19:00:00,501.0,270.2016348773842,167.10419470841765,-103.09744016896656
1330,36405,2014-02-25 20:00:00,507.0,276.2016348773842,257.0311409431554,-19.17049393422883
1331,36406,2014-02-25 21:00:00,523.0,231.38333333333333,245.94001700667212,14.556683673338796
1332,36407,2014-02-25 22:00:00,545.0,253.38333333333333,271.1047295407674,17.721396207434054
1333,36408,2014-02-25 23:00:00,577.0,346.2016348773842,321.3698226906743,-24.831812186709897
1334,36409,2014-02-26 00:00:00,541.0,310.2016348773842,303.06708914845694,-7.1345457289272645
1335,36410,2014-02-26 01:00:00,532.0,301.2016348773842,280.93938404777583,-20.262250829608377
1336,36411,2014-02-26 02:00:00,534.0,303.2016348773842,281.12765644566775,-22.073978431716455
1337,36412,2014-02-26 03:00:00,495.0,264.2016348773842,259.2398158788412,-4.961818998542981
1338,36413,2014-02-26 04:00:00,483.0,252.20163487738418,241.64626169932805,-10.55537317805613
1339,36414,2014-02-26 05:00:00,474.0,243.20163487738418,242.05036399529232,-1.1512708820918647
1340,36415,2014-02-26 06:00:00,478.0,247.20163487738418,245.3898114558795,-1.8118234215046698
1341,36416,2014-02-26 07:00:00,496.0,265.2016348773842,262.1454001806559,-3.0562346967283247
1342,36417,2014-02-26 08:00:00,519.0,288.2016348773842,276.175180643933,-12.026454233451204
1343,36418,2014-02-26 09:00:00,526.0,295.2016348773842,284.50311733085397,-10.69851754653024
1344,36419,2014-02-26 10:00:00,512.0,62.846153846153925,110.46916845187019,47.623014605716264
1345,36420,2014-02-26 11:00:00,557.0,107.84615384615392,150.23840357543253,42.3922497292786
1346,36421,2014-02-26 12:00:00,551.0,237.95833333333331,238.60120232347197,0.642868990138652
1347,36422,2014-02-26 13:00:00,562.0,248.95833333333331,240.8600734287773,-8.098259904556016
1348,36423,2014-02-26 14:00:00,542.0,507.52657004830917,476.20843268222563,-31.318137366083533
1349,36424,2014-02-26 15:00:00,502.0,188.95833333333331,230.15807396482512,41.19974063149181
1350,36425,2014-02-26 16:00:00,525.0,455.20454545454544,446.1822318113169,-9.022313643228529
1351,36426,2014-02-26 17:00:00,446.0,411.52657004830917,390.8663034231318,-20.66026662517737
1352,36427,2014-02-26 18:00:00,188.0,153.52657004830917,116.13814432366613,-37.38842572464304
1353,36428,2014-02-26 19:00:00,111.0,102.9,59.42703047621268,-43.47296952378733
1354,36429,2014-02-26 20:00:00,82.0,131.9,119.08443228895473,-12.815567711045276
1355,36430,2014-02-26 21:00:00,58.0,391.1538461538461,364.1836800826305,-26.9701660712156
1356,36431,2014-02-26 22:00:00,43.0,29.192307692307708,43.07501166842847,13.882703976120766
1357,36432,2014-02-26 23:00:00,27.0,45.19230769230771,51.692395196774555,6.500087504466848
1358,36433,2014-02-27 00:00:00,31.0,1.09090909090909,21.881491433499853,20.790582342590763
1359,36434,2014-02-27 01:00:00,15.0,198.9,83.38539953265243,-115.51460046734758
1360,36435,2014-02-27 02:00:00,17.0,29.22222222222222,9.723503003573889,-19.498719218648333
1361,36436,2014-02-27 03:00:00,17.0,6.670103092783503,5.693416029918843,-0.9766870628646593
1362,36437,2014-02-27 04:00:00,21.0,2.6701030927835028,0.3321458797329768,-2.337957213050526
1363,36438,2014-02-27 05:00:00,17.0,6.670103092783503,1.5606228261857282,-5.1094802665977745
1364,36439,2014-02-27 06:00:00,13.0,10.670103092783503,4.351636596965328,-6.318466495818175
1365,36440,2014-02-27 07:00:00,11.0,12.670103092783503,5.479052828436114,-7.191050264347389
1366,36441,2014-02-27 08:00:00,12.0,11.670103092783503,5.241855377096911,-6.428247715686592
1367,36442,2014-02-27 09:00:00,10.0,13.670103092783503,6.664752419978303,-7.0053506728052
1368,36443,2014-02-27 10:00:00,13.0,23.692307692307686,3.1930009599417026,-20.499306732365984
1369,36444,2014-02-27 11:00:00,13.0,23.692307692307686,3.736520368488012,-19.955787323819674
1370,36445,2014-02-27 12:00:00,8.0,49.846153846153854,37.93267334014275,-11.913480506011105
1371,36446,2014-02-27 13:00:00,12.0,30.700000000000003,30.995204178950402,0.2952041789503994
1372,36447,2014-02-27 14:00:00,12.0,30.700000000000003,27.455905043445114,-3.244094956554889
1373,36448,2014-02-27 15:00:00,14.0,43.846153846153854,31.27802560416773,-12.568128241986123
1374,36449,2014-02-27 16:00:00,17.0,25.700000000000003,29.530833106749363,3.8308331067493597
1375,36450,2014-02-27 17:00:00,18.0,23.132075471698116,16.161488854430644,-6.970586617267472
1376,36451,2014-02-27 18:00:00,17.0,25.700000000000003,27.29797876118083,1.5979787611808263
1377,36452,2014-02-27 19:00:00,19.0,39.98344370860928,41.997172026022064,2.0137283174127845
1378,36453,2014-02-27 20:00:00,31.0,26.846153846153854,20.93156615929537,-5.914587686858482
1379,36454,2014-02-27 21:00:00,45.0,80.34065934065936,46.645024408687405,-33.69563493197195
1380,36455,2014-02-27 22:00:00,42.0,67.69230769230771,97.54996753952565,29.857659847217946
1381,36456,2014-02-27 23:00:00,53.0,72.34065934065936,41.444606980270564,-30.896052360388794
1382,36457,2014-02-28 00:00:00,42.0,24.66666666666667,76.7528348850048,52.08616821833813
1383,36458,2014-02-28 01:00:00,34.0,35.400000000000006,43.23451501290184,7.834515012901832
1384,36459,2014-02-28 02:00:00,130.0,46.02564102564102,20.279526742758037,-25.746114282882985
1385,36460,2014-02-28 03:00:00,114.0,62.02564102564102,39.60051587069745,-22.425125154943572
1386,36461,2014-02-28 04:00:00,61.0,115.02564102564102,114.20907870564525,-0.8165623199957679
1387,36462,2014-02-28 05:00:00,48.0,128.02564102564102,135.6066568321579,7.581015806516888
1388,36463,2014-02-28 06:00:00,48.0,128.02564102564102,135.6066568321579,7.581015806516888
1389,36464,2014-02-28 07:00:00,54.0,98.29166666666666,85.18100206180344,-13.110664604863217
1390,36465,2014-02-28 08:00:00,57.0,119.02564102564102,97.80857456359266,-21.217066462048365
1391,36466,2014-02-28 09:00:00,63.0,51.875,77.06362557498494,25.18862557498494
1392,36467,2014-02-28 10:00:00,81.0,95.02564102564102,78.4770818120461,-16.548559213594928
1393,36468,2014-02-28 11:00:00,98.0,78.02564102564102,69.58385138907948,-8.441789636561538
1394,36469,2014-02-28 12:00:00,106.0,11.400000000000006,26.479411609962057,15.079411609962051
1395,36470,2014-02-28 13:00:00,97.0,104.57142857142856,33.13056390103338,-71.44086467039517
1396,36471,2014-02-28 14:00:00,108.0,93.57142857142856,23.60469572225722,-69.96673284917134
1397,36472,2014-02-28 15:00:00,103.0,30.65306122448979,1.5302636671171967,-29.122797557372593
1398,36473,2014-02-28 16:00:00,96.0,23.65306122448979,1.8360343557067154,-21.817026868783074
1399,36474,2014-02-28 17:00:00,84.0,11.65306122448979,34.21019507410378,22.55713384961399
1400,36475,2014-02-28 18:00:00,118.0,45.65306122448979,22.888958303247563,-22.764102921242227
1401,36476,2014-02-28 19:00:00,116.0,114.79836512261582,69.43555255389703,-45.362812568718795
1402,36477,2014-02-28 20:00:00,158.0,72.79836512261582,75.76436027285882,2.9659951502430033
1403,36478,2014-02-28 21:00:00,171.0,59.79836512261582,67.95478310518357,8.156417982567746
1404,36479,2014-02-28 22:00:00,179.0,51.79836512261582,54.523426704639746,2.725061582023926
