No,year,month,day,hour,timestamp,partition,exclusion_reason
6089,2010,9,11,16,2010-09-11 16:00:00,development_train,missing_pm25_target
6090,2010,9,11,17,2010-09-11 17:00:00,development_train,missing_pm25_target
6091,2010,9,11,18,2010-09-11 18:00:00,development_train,missing_pm25_target
6092,2010,9,11,19,2010-09-11 19:00:00,development_train,missing_pm25_target
6093,2010,9,11,20,2010-09-11 20:00:00,development_train,missing_pm25_target
6094,2010,9,11,21,2010-09-11 21:00:00,development_train,missing_pm25_target
6284,2010,9,19,19,2010-09-19 19:00:00,development_train,missing_pm25_target
6285,2010,9,19,20,2010-09-19 20:00:00,development_train,missing_pm25_target
6286,2010,9,19,21,2010-09-19 21:00:00,development_train,missing_pm25_target
6287,2010,9,19,22,2010-09-19 22:00:00,development_train,missing_pm25_target
6288,2010,9,19,23,2010-09-19 23:00:00,development_train,missing_pm25_target
6318,2010,9,21,5,2010-09-21 05:00:00,development_train,missing_pm25_target
6319,2010,9,21,6,2010-09-21 06:00:00,development_train,missing_pm25_target
6320,2010,9,21,7,2010-09-21 07:00:00,development_train,missing_pm25_target
6321,2010,9,21,8,2010-09-21 08:00:00,development_train,missing_pm25_target
6322,2010,9,21,9,2010-09-21 09:00:00,development_train,missing_pm25_target
6323,2010,9,21,10,2010-09-21 10:00:00,development_train,missing_pm25_target
6324,2010,9,21,11,2010-09-21 11:00:00,development_train,missing_pm25_target
6325,2010,9,21,12,2010-09-21 12:00:00,development_train,missing_pm25_target
6326,2010,9,21,13,2010-09-21 13:00:00,development_train,missing_pm25_target
6327,2010,9,21,14,2010-09-21 14:00:00,development_train,missing_pm25_target
6328,2010,9,21,15,2010-09-21 15:00:00,development_train,missing_pm25_target
6329,2010,9,21,16,2010-09-21 16:00:00,development_train,missing_pm25_target
6330,2010,9,21,17,2010-09-21 17:00:00,development_train,missing_pm25_target
6331,2010,9,21,18,2010-09-21 18:00:00,development_train,missing_pm25_target
6332,2010,9,21,19,2010-09-21 19:00:00,development_train,missing_pm25_target
6333,2010,9,21,20,2010-09-21 20:00:00,development_train,missing_pm25_target
6334,2010,9,21,21,2010-09-21 21:00:00,development_train,missing_pm25_target
6335,2010,9,21,22,2010-09-21 22:00:00,development_train,missing_pm25_target
6336,2010,9,21,23,2010-09-21 23:00:00,development_train,missing_pm25_target
6337,2010,9,22,0,2010-09-22 00:00:00,development_train,missing_pm25_target
6338,2010,9,22,1,2010-09-22 01:00:00,development_train,missing_pm25_target
6339,2010,9,22,2,2010-09-22 02:00:00,development_train,missing_pm25_target
6340,2010,9,22,3,2010-09-22 03:00:00,development_train,missing_pm25_target
6341,2010,9,22,4,2010-09-22 04:00:00,development_train,missing_pm25_target
6342,2010,9,22,5,2010-09-22 05:00:00,development_train,missing_pm25_target
6343,2010,9,22,6,2010-09-22 06:00:00,development_train,missing_pm25_target
6344,2010,9,22,7,2010-09-22 07:00:00,development_train,missing_pm25_target
6345,2010,9,22,8,2010-09-22 08:00:00,development_train,missing_pm25_target
6346,2010,9,22,9,2010-09-22 09:00:00,development_train,missing_pm25_target
6347,2010,9,22,10,2010-09-22 10:00:00,development_train,missing_pm25_target
6348,2010,9,22,11,2010-09-22 11:00:00,development_train,missing_pm25_target
6349,2010,9,22,12,2010-09-22 12:00:00,development_train,missing_pm25_target
6350,2010,9,22,13,2010-09-22 13:00:00,development_train,missing_pm25_target
6351,2010,9,22,14,2010-09-22 14:00:00,development_train,missing_pm25_target
6352,2010,9,22,15,2010-09-22 15:00:00,development_train,missing_pm25_target
6353,2010,9,22,16,2010-09-22 16:00:00,development_train,missing_pm25_target
6354,2010,9,22,17,2010-09-22 17:00:00,development_train,missing_pm25_target
6355,2010,9,22,18,2010-09-22 18:00:00,development_train,missing_pm25_target
6356,2010,9,22,19,2010-09-22 19:00:00,development_train,missing_pm25_target
6357,2010,9,22,20,2010-09-22 20:00:00,development_train,missing_pm25_target
6358,2010,9,22,21,2010-09-22 21:00:00,development_train,missing_pm25_target
6359,2010,9,22,22,2010-09-22 22:00:00,development_train,missing_pm25_target
6360,2010,9,22,23,2010-09-22 23:00:00,development_train,missing_pm25_target
6361,2010,9,23,0,2010-09-23 00:00:00,development_train,missing_pm25_target
6362,2010,9,23,1,2010-09-23 01:00:00,development_train,missing_pm25_target
6363,2010,9,23,2,2010-09-23 02:00:00,development_train,missing_pm25_target
6364,2010,9,23,3,2010-09-23 03:00:00,development_train,missing_pm25_target
6365,2010,9,23,4,2010-09-23 04:00:00,development_train,missing_pm25_target
6366,2010,9,23,5,2010-09-23 05:00:00,development_train,missing_pm25_target
6367,2010,9,23,6,2010-09-23 06:00:00,development_train,missing_pm25_target
6368,2010,9,23,7,2010-09-23 07:00:00,development_train,missing_pm25_target
6369,2010,9,23,8,2010-09-23 08:00:00,development_train,missing_pm25_target
6370,2010,9,23,9,2010-09-23 09:00:00,development_train,missing_pm25_target
6371,2010,9,23,10,2010-09-23 10:00:00,development_train,missing_pm25_target
6372,2010,9,23,11,2010-09-23 11:00:00,development_train,missing_pm25_target
6373,2010,9,23,12,2010-09-23 12:00:00,development_train,missing_pm25_target
6374,2010,9,23,13,2010-09-23 13:00:00,development_train,missing_pm25_target
6375,2010,9,23,14,2010-09-23 14:00:00,development_train,missing_pm25_target
6376,2010,9,23,15,2010-09-23 15:00:00,development_train,missing_pm25_target
6377,2010,9,23,16,2010-09-23 16:00:00,development_train,missing_pm25_target
6378,2010,9,23,17,2010-09-23 17:00:00,development_train,missing_pm25_target
6379,2010,9,23,18,2010-09-23 18:00:00,development_train,missing_pm25_target
6380,2010,9,23,19,2010-09-23 19:00:00,development_train,missing_pm25_target
6381,2010,9,23,20,2010-09-23 20:00:00,development_train,missing_pm25_target
6382,2010,9,23,21,2010-09-23 21:00:00,development_train,missing_pm25_target
6383,2010,9,23,22,2010-09-23 22:00:00,development_train,missing_pm25_target
6384,2010,9,23,23,2010-09-23 23:00:00,development_train,missing_pm25_target
6385,2010,9,24,0,2010-09-24 00:00:00,development_train,missing_pm25_target
6386,2010,9,24,1,2010-09-24 01:00:00,development_train,missing_pm25_target
6387,2010,9,24,2,2010-09-24 02:00:00,development_train,missing_pm25_target
6388,2010,9,24,3,2010-09-24 03:00:00,development_train,missing_pm25_target
6389,2010,9,24,4,2010-09-24 04:00:00,development_train,missing_pm25_target
6390,2010,9,24,5,2010-09-24 05:00:00,development_train,missing_pm25_target
6391,2010,9,24,6,2010-09-24 06:00:00,development_train,missing_pm25_target
6392,2010,9,24,7,2010-09-24 07:00:00,development_train,missing_pm25_target
6393,2010,9,24,8,2010-09-24 08:00:00,development_train,missing_pm25_target
6394,2010,9,24,9,2010-09-24 09:00:00,development_train,missing_pm25_target
6395,2010,9,24,10,2010-09-24 10:00:00,development_train,missing_pm25_target
6396,2010,9,24,11,2010-09-24 11:00:00,development_train,missing_pm25_target
6397,2010,9,24,12,2010-09-24 12:00:00,development_train,missing_pm25_target
6398,2010,9,24,13,2010-09-24 13:00:00,development_train,missing_pm25_target
6399,2010,9,24,14,2010-09-24 14:00:00,development_train,missing_pm25_target
6400,2010,9,24,15,2010-09-24 15:00:00,development_train,missing_pm25_target
6401,2010,9,24,16,2010-09-24 16:00:00,development_train,missing_pm25_target
6402,2010,9,24,17,2010-09-24 17:00:00,development_train,missing_pm25_target
6403,2010,9,24,18,2010-09-24 18:00:00,development_train,missing_pm25_target
6404,2010,9,24,19,2010-09-24 19:00:00,development_train,missing_pm25_target
6405,2010,9,24,20,2010-09-24 20:00:00,development_train,missing_pm25_target
6406,2010,9,24,21,2010-09-24 21:00:00,development_train,missing_pm25_target
6407,2010,9,24,22,2010-09-24 22:00:00,development_train,missing_pm25_target
6408,2010,9,24,23,2010-09-24 23:00:00,development_train,missing_pm25_target
6409,2010,9,25,0,2010-09-25 00:00:00,development_train,missing_pm25_target
6410,2010,9,25,1,2010-09-25 01:00:00,development_train,missing_pm25_target
6411,2010,9,25,2,2010-09-25 02:00:00,development_train,missing_pm25_target
6412,2010,9,25,3,2010-09-25 03:00:00,development_train,missing_pm25_target
6413,2010,9,25,4,2010-09-25 04:00:00,development_train,missing_pm25_target
6414,2010,9,25,5,2010-09-25 05:00:00,development_train,missing_pm25_target
6415,2010,9,25,6,2010-09-25 06:00:00,development_train,missing_pm25_target
6416,2010,9,25,7,2010-09-25 07:00:00,development_train,missing_pm25_target
6417,2010,9,25,8,2010-09-25 08:00:00,development_train,missing_pm25_target
6418,2010,9,25,9,2010-09-25 09:00:00,development_train,missing_pm25_target
6419,2010,9,25,10,2010-09-25 10:00:00,development_train,missing_pm25_target
6420,2010,9,25,11,2010-09-25 11:00:00,development_train,missing_pm25_target
6421,2010,9,25,12,2010-09-25 12:00:00,development_train,missing_pm25_target
6422,2010,9,25,13,2010-09-25 13:00:00,development_train,missing_pm25_target
6423,2010,9,25,14,2010-09-25 14:00:00,development_train,missing_pm25_target
6424,2010,9,25,15,2010-09-25 15:00:00,development_train,missing_pm25_target
6425,2010,9,25,16,2010-09-25 16:00:00,development_train,missing_pm25_target
6426,2010,9,25,17,2010-09-25 17:00:00,development_train,missing_pm25_target
6427,2010,9,25,18,2010-09-25 18:00:00,development_train,missing_pm25_target
6428,2010,9,25,19,2010-09-25 19:00:00,development_train,missing_pm25_target
6429,2010,9,25,20,2010-09-25 20:00:00,development_train,missing_pm25_target
6430,2010,9,25,21,2010-09-25 21:00:00,development_train,missing_pm25_target
6431,2010,9,25,22,2010-09-25 22:00:00,development_train,missing_pm25_target
6432,2010,9,25,23,2010-09-25 23:00:00,development_train,missing_pm25_target
6433,2010,9,26,0,2010-09-26 00:00:00,development_train,missing_pm25_target
6434,2010,9,26,1,2010-09-26 01:00:00,development_train,missing_pm25_target
6435,2010,9,26,2,2010-09-26 02:00:00,development_train,missing_pm25_target
6436,2010,9,26,3,2010-09-26 03:00:00,development_train,missing_pm25_target
6437,2010,9,26,4,2010-09-26 04:00:00,development_train,missing_pm25_target
6438,2010,9,26,5,2010-09-26 05:00:00,development_train,missing_pm25_target
6439,2010,9,26,6,2010-09-26 06:00:00,development_train,missing_pm25_target
6440,2010,9,26,7,2010-09-26 07:00:00,development_train,missing_pm25_target
6441,2010,9,26,8,2010-09-26 08:00:00,development_train,missing_pm25_target
6442,2010,9,26,9,2010-09-26 09:00:00,development_train,missing_pm25_target
6443,2010,9,26,10,2010-09-26 10:00:00,development_train,missing_pm25_target
6444,2010,9,26,11,2010-09-26 11:00:00,development_train,missing_pm25_target
6445,2010,9,26,12,2010-09-26 12:00:00,development_train,missing_pm25_target
6446,2010,9,26,13,2010-09-26 13:00:00,development_train,missing_pm25_target
6447,2010,9,26,14,2010-09-26 14:00:00,development_train,missing_pm25_target
6448,2010,9,26,15,2010-09-26 15:00:00,development_train,missing_pm25_target
6449,2010,9,26,16,2010-09-26 16:00:00,development_train,missing_pm25_target
6450,2010,9,26,17,2010-09-26 17:00:00,development_train,missing_pm25_target
6451,2010,9,26,18,2010-09-26 18:00:00,development_train,missing_pm25_target
6452,2010,9,26,19,2010-09-26 19:00:00,development_train,missing_pm25_target
6453,2010,9,26,20,2010-09-26 20:00:00,development_train,missing_pm25_target
6454,2010,9,26,21,2010-09-26 21:00:00,development_train,missing_pm25_target
6455,2010,9,26,22,2010-09-26 22:00:00,development_train,missing_pm25_target
6456,2010,9,26,23,2010-09-26 23:00:00,development_train,missing_pm25_target
6457,2010,9,27,0,2010-09-27 00:00:00,development_train,missing_pm25_target
6458,2010,9,27,1,2010-09-27 01:00:00,development_train,missing_pm25_target
6459,2010,9,27,2,2010-09-27 02:00:00,development_train,missing_pm25_target
6460,2010,9,27,3,2010-09-27 03:00:00,development_train,missing_pm25_target
6461,2010,9,27,4,2010-09-27 04:00:00,development_train,missing_pm25_target
6462,2010,9,27,5,2010-09-27 05:00:00,development_train,missing_pm25_target
6463,2010,9,27,6,2010-09-27 06:00:00,development_train,missing_pm25_target
6464,2010,9,27,7,2010-09-27 07:00:00,development_train,missing_pm25_target
6465,2010,9,27,8,2010-09-27 08:00:00,development_train,missing_pm25_target
6466,2010,9,27,9,2010-09-27 09:00:00,development_train,missing_pm25_target
6467,2010,9,27,10,2010-09-27 10:00:00,development_train,missing_pm25_target
6468,2010,9,27,11,2010-09-27 11:00:00,development_train,missing_pm25_target
6469,2010,9,27,12,2010-09-27 12:00:00,development_train,missing_pm25_target
6470,2010,9,27,13,2010-09-27 13:00:00,development_train,missing_pm25_target
6471,2010,9,27,14,2010-09-27 14:00:00,development_train,missing_pm25_target
6472,2010,9,27,15,2010-09-27 15:00:00,development_train,missing_pm25_target
6474,2010,9,27,17,2010-09-27 17:00:00,development_train,missing_pm25_target
6475,2010,9,27,18,2010-09-27 18:00:00,development_train,missing_pm25_target
6476,2010,9,27,19,2010-09-27 19:00:00,development_train,missing_pm25_target
6477,2010,9,27,20,2010-09-27 20:00:00,development_train,missing_pm25_target
6478,2010,9,27,21,2010-09-27 21:00:00,development_train,missing_pm25_target
6479,2010,9,27,22,2010-09-27 22:00:00,development_train,missing_pm25_target
6480,2010,9,27,23,2010-09-27 23:00:00,development_train,missing_pm25_target
6481,2010,9,28,0,2010-09-28 00:00:00,development_train,missing_pm25_target
6482,2010,9,28,1,2010-09-28 01:00:00,development_train,missing_pm25_target
6483,2010,9,28,2,2010-09-28 02:00:00,development_train,missing_pm25_target
6484,2010,9,28,3,2010-09-28 03:00:00,development_train,missing_pm25_target
6485,2010,9,28,4,2010-09-28 04:00:00,development_train,missing_pm25_target
6486,2010,9,28,5,2010-09-28 05:00:00,development_train,missing_pm25_target
6487,2010,9,28,6,2010-09-28 06:00:00,development_train,missing_pm25_target
6488,2010,9,28,7,2010-09-28 07:00:00,development_train,missing_pm25_target
6489,2010,9,28,8,2010-09-28 08:00:00,development_train,missing_pm25_target
6490,2010,9,28,9,2010-09-28 09:00:00,development_train,missing_pm25_target
6491,2010,9,28,10,2010-09-28 10:00:00,development_train,missing_pm25_target
6492,2010,9,28,11,2010-09-28 11:00:00,development_train,missing_pm25_target
6493,2010,9,28,12,2010-09-28 12:00:00,development_train,missing_pm25_target
6494,2010,9,28,13,2010-09-28 13:00:00,development_train,missing_pm25_target
6495,2010,9,28,14,2010-09-28 14:00:00,development_train,missing_pm25_target
6496,2010,9,28,15,2010-09-28 15:00:00,development_train,missing_pm25_target
6497,2010,9,28,16,2010-09-28 16:00:00,development_train,missing_pm25_target
6498,2010,9,28,17,2010-09-28 17:00:00,development_train,missing_pm25_target
6499,2010,9,28,18,2010-09-28 18:00:00,development_train,missing_pm25_target
6500,2010,9,28,19,2010-09-28 19:00:00,development_train,missing_pm25_target
6501,2010,9,28,20,2010-09-28 20:00:00,development_train,missing_pm25_target
6502,2010,9,28,21,2010-09-28 21:00:00,development_train,missing_pm25_target
6503,2010,9,28,22,2010-09-28 22:00:00,development_train,missing_pm25_target
6504,2010,9,28,23,2010-09-28 23:00:00,development_train,missing_pm25_target
6505,2010,9,29,0,2010-09-29 00:00:00,development_train,missing_pm25_target
6506,2010,9,29,1,2010-09-29 01:00:00,development_train,missing_pm25_target
6507,2010,9,29,2,2010-09-29 02:00:00,development_train,missing_pm25_target
6508,2010,9,29,3,2010-09-29 03:00:00,development_train,missing_pm25_target
6509,2010,9,29,4,2010-09-29 04:00:00,development_train,missing_pm25_target
6510,2010,9,29,5,2010-09-29 05:00:00,development_train,missing_pm25_target
6511,2010,9,29,6,2010-09-29 06:00:00,development_train,missing_pm25_target
6512,2010,9,29,7,2010-09-29 07:00:00,development_train,missing_pm25_target
6513,2010,9,29,8,2010-09-29 08:00:00,development_train,missing_pm25_target
6514,2010,9,29,9,2010-09-29 09:00:00,development_train,missing_pm25_target
6515,2010,9,29,10,2010-09-29 10:00:00,development_train,missing_pm25_target
6516,2010,9,29,11,2010-09-29 11:00:00,development_train,missing_pm25_target
6517,2010,9,29,12,2010-09-29 12:00:00,development_train,missing_pm25_target
6518,2010,9,29,13,2010-09-29 13:00:00,development_train,missing_pm25_target
6519,2010,9,29,14,2010-09-29 14:00:00,development_train,missing_pm25_target
6520,2010,9,29,15,2010-09-29 15:00:00,development_train,missing_pm25_target
6521,2010,9,29,16,2010-09-29 16:00:00,development_train,missing_pm25_target
6522,2010,9,29,17,2010-09-29 17:00:00,development_train,missing_pm25_target
6523,2010,9,29,18,2010-09-29 18:00:00,development_train,missing_pm25_target
6524,2010,9,29,19,2010-09-29 19:00:00,development_train,missing_pm25_target
6525,2010,9,29,20,2010-09-29 20:00:00,development_train,missing_pm25_target
6526,2010,9,29,21,2010-09-29 21:00:00,development_train,missing_pm25_target
6527,2010,9,29,22,2010-09-29 22:00:00,development_train,missing_pm25_target
6528,2010,9,29,23,2010-09-29 23:00:00,development_train,missing_pm25_target
6529,2010,9,30,0,2010-09-30 00:00:00,development_train,missing_pm25_target
6530,2010,9,30,1,2010-09-30 01:00:00,development_train,missing_pm25_target
6531,2010,9,30,2,2010-09-30 02:00:00,development_train,missing_pm25_target
6532,2010,9,30,3,2010-09-30 03:00:00,development_train,missing_pm25_target
6533,2010,9,30,4,2010-09-30 04:00:00,development_train,missing_pm25_target
6534,2010,9,30,5,2010-09-30 05:00:00,development_train,missing_pm25_target
6535,2010,9,30,6,2010-09-30 06:00:00,development_train,missing_pm25_target
6536,2010,9,30,7,2010-09-30 07:00:00,development_train,missing_pm25_target
6537,2010,9,30,8,2010-09-30 08:00:00,development_train,missing_pm25_target
6538,2010,9,30,9,2010-09-30 09:00:00,development_train,missing_pm25_target
6539,2010,9,30,10,2010-09-30 10:00:00,development_train,missing_pm25_target
6540,2010,9,30,11,2010-09-30 11:00:00,development_train,missing_pm25_target
6541,2010,9,30,12,2010-09-30 12:00:00,development_train,missing_pm25_target
6542,2010,9,30,13,2010-09-30 13:00:00,development_train,missing_pm25_target
6543,2010,9,30,14,2010-09-30 14:00:00,development_train,missing_pm25_target
6544,2010,9,30,15,2010-09-30 15:00:00,development_train,missing_pm25_target
6545,2010,9,30,16,2010-09-30 16:00:00,development_train,missing_pm25_target
6546,2010,9,30,17,2010-09-30 17:00:00,development_train,missing_pm25_target
6547,2010,9,30,18,2010-09-30 18:00:00,development_train,missing_pm25_target
6548,2010,9,30,19,2010-09-30 19:00:00,development_train,missing_pm25_target
6549,2010,9,30,20,2010-09-30 20:00:00,development_train,missing_pm25_target
6831,2010,10,12,14,2010-10-12 14:00:00,development_train,missing_pm25_target
6832,2010,10,12,15,2010-10-12 15:00:00,development_train,missing_pm25_target
7306,2010,11,1,9,2010-11-01 09:00:00,development_train,missing_pm25_target
7307,2010,11,1,10,2010-11-01 10:00:00,development_train,missing_pm25_target
7308,2010,11,1,11,2010-11-01 11:00:00,development_train,missing_pm25_target
7309,2010,11,1,12,2010-11-01 12:00:00,development_train,missing_pm25_target
7310,2010,11,1,13,2010-11-01 13:00:00,development_train,missing_pm25_target
7311,2010,11,1,14,2010-11-01 14:00:00,development_train,missing_pm25_target
7312,2010,11,1,15,2010-11-01 15:00:00,development_train,missing_pm25_target
7313,2010,11,1,16,2010-11-01 16:00:00,development_train,missing_pm25_target
7314,2010,11,1,17,2010-11-01 17:00:00,development_train,missing_pm25_target
7315,2010,11,1,18,2010-11-01 18:00:00,development_train,missing_pm25_target
7316,2010,11,1,19,2010-11-01 19:00:00,development_train,missing_pm25_target
7317,2010,11,1,20,2010-11-01 20:00:00,development_train,missing_pm25_target
7318,2010,11,1,21,2010-11-01 21:00:00,development_train,missing_pm25_target
7319,2010,11,1,22,2010-11-01 22:00:00,development_train,missing_pm25_target
7320,2010,11,1,23,2010-11-01 23:00:00,development_train,missing_pm25_target
7321,2010,11,2,0,2010-11-02 00:00:00,development_train,missing_pm25_target
7322,2010,11,2,1,2010-11-02 01:00:00,development_train,missing_pm25_target
7323,2010,11,2,2,2010-11-02 02:00:00,development_train,missing_pm25_target
7324,2010,11,2,3,2010-11-02 03:00:00,development_train,missing_pm25_target
7325,2010,11,2,4,2010-11-02 04:00:00,development_train,missing_pm25_target
7326,2010,11,2,5,2010-11-02 05:00:00,development_train,missing_pm25_target
7327,2010,11,2,6,2010-11-02 06:00:00,development_train,missing_pm25_target
7328,2010,11,2,7,2010-11-02 07:00:00,development_train,missing_pm25_target
7329,2010,11,2,8,2010-11-02 08:00:00,development_train,missing_pm25_target
7330,2010,11,2,9,2010-11-02 09:00:00,development_train,missing_pm25_target
7331,2010,11,2,10,2010-11-02 10:00:00,development_train,missing_pm25_target
7332,2010,11,2,11,2010-11-02 11:00:00,development_train,missing_pm25_target
7333,2010,11,2,12,2010-11-02 12:00:00,development_train,missing_pm25_target
7334,2010,11,2,13,2010-11-02 13:00:00,development_train,missing_pm25_target
7335,2010,11,2,14,2010-11-02 14:00:00,development_train,missing_pm25_target
7336,2010,11,2,15,2010-11-02 15:00:00,development_train,missing_pm25_target
7337,2010,11,2,16,2010-11-02 16:00:00,development_train,missing_pm25_target
7338,2010,11,2,17,2010-11-02 17:00:00,development_train,missing_pm25_target
7339,2010,11,2,18,2010-11-02 18:00:00,development_train,missing_pm25_target
7340,2010,11,2,19,2010-11-02 19:00:00,development_train,missing_pm25_target
7341,2010,11,2,20,2010-11-02 20:00:00,development_train,missing_pm25_target
7342,2010,11,2,21,2010-11-02 21:00:00,development_train,missing_pm25_target
7343,2010,11,2,22,2010-11-02 22:00:00,development_train,missing_pm25_target
7344,2010,11,2,23,2010-11-02 23:00:00,development_train,missing_pm25_target
7345,2010,11,3,0,2010-11-03 00:00:00,development_train,missing_pm25_target
7346,2010,11,3,1,2010-11-03 01:00:00,development_train,missing_pm25_target
7347,2010,11,3,2,2010-11-03 02:00:00,development_train,missing_pm25_target
7348,2010,11,3,3,2010-11-03 03:00:00,development_train,missing_pm25_target
7349,2010,11,3,4,2010-11-03 04:00:00,development_train,missing_pm25_target
7350,2010,11,3,5,2010-11-03 05:00:00,development_train,missing_pm25_target
7351,2010,11,3,6,2010-11-03 06:00:00,development_train,missing_pm25_target
7352,2010,11,3,7,2010-11-03 07:00:00,development_train,missing_pm25_target
7353,2010,11,3,8,2010-11-03 08:00:00,development_train,missing_pm25_target
7354,2010,11,3,9,2010-11-03 09:00:00,development_train,missing_pm25_target
7355,2010,11,3,10,2010-11-03 10:00:00,development_train,missing_pm25_target
7356,2010,11,3,11,2010-11-03 11:00:00,development_train,missing_pm25_target
7357,2010,11,3,12,2010-11-03 12:00:00,development_train,missing_pm25_target
7358,2010,11,3,13,2010-11-03 13:00:00,development_train,missing_pm25_target
7359,2010,11,3,14,2010-11-03 14:00:00,development_train,missing_pm25_target
7812,2010,11,22,11,2010-11-22 11:00:00,development_train,missing_pm25_target
7813,2010,11,22,12,2010-11-22 12:00:00,development_train,missing_pm25_target
8761,2011,1,1,0,2011-01-01 00:00:00,development_train,missing_pm25_target
8762,2011,1,1,1,2011-01-01 01:00:00,development_train,missing_pm25_target
8763,2011,1,1,2,2011-01-01 02:00:00,development_train,missing_pm25_target
8764,2011,1,1,3,2011-01-01 03:00:00,development_train,missing_pm25_target
8765,2011,1,1,4,2011-01-01 04:00:00,development_train,missing_pm25_target
8766,2011,1,1,5,2011-01-01 05:00:00,development_train,missing_pm25_target
8767,2011,1,1,6,2011-01-01 06:00:00,development_train,missing_pm25_target
8768,2011,1,1,7,2011-01-01 07:00:00,development_train,missing_pm25_target
8769,2011,1,1,8,2011-01-01 08:00:00,development_train,missing_pm25_target
8770,2011,1,1,9,2011-01-01 09:00:00,development_train,missing_pm25_target
8771,2011,1,1,10,2011-01-01 10:00:00,development_train,missing_pm25_target
8772,2011,1,1,11,2011-01-01 11:00:00,development_train,missing_pm25_target
8773,2011,1,1,12,2011-01-01 12:00:00,development_train,missing_pm25_target
8774,2011,1,1,13,2011-01-01 13:00:00,development_train,missing_pm25_target
8775,2011,1,1,14,2011-01-01 14:00:00,development_train,missing_pm25_target
8776,2011,1,1,15,2011-01-01 15:00:00,development_train,missing_pm25_target
8777,2011,1,1,16,2011-01-01 16:00:00,development_train,missing_pm25_target
8778,2011,1,1,17,2011-01-01 17:00:00,development_train,missing_pm25_target
8779,2011,1,1,18,2011-01-01 18:00:00,development_train,missing_pm25_target
8780,2011,1,1,19,2011-01-01 19:00:00,development_train,missing_pm25_target
8781,2011,1,1,20,2011-01-01 20:00:00,development_train,missing_pm25_target
8782,2011,1,1,21,2011-01-01 21:00:00,development_train,missing_pm25_target
8783,2011,1,1,22,2011-01-01 22:00:00,development_train,missing_pm25_target
8784,2011,1,1,23,2011-01-01 23:00:00,development_train,missing_pm25_target
8945,2011,1,8,16,2011-01-08 16:00:00,development_train,missing_pm25_target
8946,2011,1,8,17,2011-01-08 17:00:00,development_train,missing_pm25_target
8947,2011,1,8,18,2011-01-08 18:00:00,development_train,missing_pm25_target
8948,2011,1,8,19,2011-01-08 19:00:00,development_train,missing_pm25_target
8949,2011,1,8,20,2011-01-08 20:00:00,development_train,missing_pm25_target
8950,2011,1,8,21,2011-01-08 21:00:00,development_train,missing_pm25_target
8951,2011,1,8,22,2011-01-08 22:00:00,development_train,missing_pm25_target
8952,2011,1,8,23,2011-01-08 23:00:00,development_train,missing_pm25_target
8953,2011,1,9,0,2011-01-09 00:00:00,development_train,missing_pm25_target
8954,2011,1,9,1,2011-01-09 01:00:00,development_train,missing_pm25_target
8955,2011,1,9,2,2011-01-09 02:00:00,development_train,missing_pm25_target
8956,2011,1,9,3,2011-01-09 03:00:00,development_train,missing_pm25_target
8957,2011,1,9,4,2011-01-09 04:00:00,development_train,missing_pm25_target
8958,2011,1,9,5,2011-01-09 05:00:00,development_train,missing_pm25_target
8959,2011,1,9,6,2011-01-09 06:00:00,development_train,missing_pm25_target
8960,2011,1,9,7,2011-01-09 07:00:00,development_train,missing_pm25_target
8961,2011,1,9,8,2011-01-09 08:00:00,development_train,missing_pm25_target
8962,2011,1,9,9,2011-01-09 09:00:00,development_train,missing_pm25_target
8963,2011,1,9,10,2011-01-09 10:00:00,development_train,missing_pm25_target
8964,2011,1,9,11,2011-01-09 11:00:00,development_train,missing_pm25_target
8965,2011,1,9,12,2011-01-09 12:00:00,development_train,missing_pm25_target
8966,2011,1,9,13,2011-01-09 13:00:00,development_train,missing_pm25_target
8967,2011,1,9,14,2011-01-09 14:00:00,development_train,missing_pm25_target
8968,2011,1,9,15,2011-01-09 15:00:00,development_train,missing_pm25_target
8969,2011,1,9,16,2011-01-09 16:00:00,development_train,missing_pm25_target
8970,2011,1,9,17,2011-01-09 17:00:00,development_train,missing_pm25_target
8971,2011,1,9,18,2011-01-09 18:00:00,development_train,missing_pm25_target
8972,2011,1,9,19,2011-01-09 19:00:00,development_train,missing_pm25_target
8973,2011,1,9,20,2011-01-09 20:00:00,development_train,missing_pm25_target
8974,2011,1,9,21,2011-01-09 21:00:00,development_train,missing_pm25_target
8975,2011,1,9,22,2011-01-09 22:00:00,development_train,missing_pm25_target
8976,2011,1,9,23,2011-01-09 23:00:00,development_train,missing_pm25_target
8977,2011,1,10,0,2011-01-10 00:00:00,development_train,missing_pm25_target
8978,2011,1,10,1,2011-01-10 01:00:00,development_train,missing_pm25_target
8979,2011,1,10,2,2011-01-10 02:00:00,development_train,missing_pm25_target
8980,2011,1,10,3,2011-01-10 03:00:00,development_train,missing_pm25_target
8981,2011,1,10,4,2011-01-10 04:00:00,development_train,missing_pm25_target
8982,2011,1,10,5,2011-01-10 05:00:00,development_train,missing_pm25_target
8983,2011,1,10,6,2011-01-10 06:00:00,development_train,missing_pm25_target
8984,2011,1,10,7,2011-01-10 07:00:00,development_train,missing_pm25_target
8985,2011,1,10,8,2011-01-10 08:00:00,development_train,missing_pm25_target
8986,2011,1,10,9,2011-01-10 09:00:00,development_train,missing_pm25_target
8987,2011,1,10,10,2011-01-10 10:00:00,development_train,missing_pm25_target
